issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Sub-task,Task,Admin - Event Viewer,Admin - Extensions,Admin - File Manager,Admin - Google Analytics,Admin - Languages,Admin - Pages,Admin - Recycle Bin,Admin - Search Engine SiteMap,Admin - Security Roles,Admin - Site Log,Admin - Site Settings,Admin - Site Wizard,Admin - Skins,Admin - Taxonomy,Admin - User Accounts,Admin - Vendors,Admin / Host Functions,Authentication,CKEditor,Client Resources,Control Panel,Control Panel - Icon Bar,Control Panel - Ribbon Bar,Core API,Core Modules,DDR Menu,Data Access (DAL),Document viewer,Documentation,Dynamic Content Creator,End User Functions,Exception Management,File Manager,Friendly / Standard URLs,General,Graphics & Icons,HTML Editor,HTML Module - Core,Help,Host - Configuration Manager,Host - Dashboard,Host - Device Detection Management,Host - Extensions,Host - File Manager,Host - Host Settings,Host - Lists,Host - Module Definitions,Host - SQL,Host - Schedule,Host - Search Admin,Host - Site Management,Host - SuperUser Accounts,Host = Membership Management,Host Page,ImageHandler,Import / Export,Installation,Installation / Upgrade,Journal,Localization - Content,Localization - Language Packs,Localization - Static,Localization / ML,Login/Registration,Login/Registration - Password Reset,MVC,Member Directory,Messaging,Mobile,Modules - Core,Modules - Third party,Moniker,Notifications,Performance,Professional Features Showcase,Provider - Active Directory,Providers,Release Packaging,SSL,Search,Security & Permissions,Services Framework,Site Groups,Skinning,Skins - DotNetNuke,Social Groups,Telerik,Templates,UI / Usability,URL ReWriter,Upgrade,User Profile,dam,jQuery
DNN-5165,3.0,SI: Log folder moves in event viewer Have a Log type in the event viewer that can log folder moves.,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5134,2.0,"Install page - Mouseover checkmark an ""Uncaught TypeError"" .JS error is thrown Setup FQDN site w/remote db 
Hit the site in any browser w/Dev Tools/Firebug enabled
Enter Username
Enter password twice
Enter Web site name
Now.. go back up and hover over the green check mark for the 2nd Confirm Password text box

Actual Result
In Dev Tools/Firebug this error shows up:

Uncaught TypeError: Object [object Object] has no method 'removeCssProperties' dnn.jquery.tooltip.js:209
Tooltip._setTooltipOffset dnn.jquery.tooltip.js:209
Tooltip._show dnn.jquery.tooltip.js:204
show

Expected Result:
No .JS error when you hover over any image on the page",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5137,3.0,"SI: Search Results input being obscured by tags filter When you look at the search results and filter for type, the displayed filter overlays the search input and the input cannot be seen.

Tested with Dark Knight, Gravity and custom skins.

See images for more info and steps.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5147,2.0,"Member Directory Includes Expired Role Members When you select ""Group"" as the filter option and choose a role, the filter includes users who are expired in that role. This is very likely due to the fact that the API strangely includes expired roles when calling GetUsersInRole. 

Obviously, expired users should never be included in a public environment like the member directory module. A perhaps inefficient, but easy, fix is to cycle through the results from GetUsersInRole and do IsInRole(""[Role Name]"")... IsInRole returns true only if the user is not expired.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5148,1.0,"Upgrade Platform 7.0 to 7.3.0 - IndexOutOfRange Exception is triggered by Scheduler Create a Platform 7.0 site 
Add a Members Directory page
Add a Social Groups page
Add a page and put the Device Preview Management module on the page
Get latest 7.3.0 upgrade package
Unpack across the web folders
On the web page click the ""Awesome Cycles"" logo
Enter host name and host password and click the button to run upgrade
After upgrade check log.resources file and the Event Viewer for errors

Actual Result:
Upgrade completed and no errors reported in the UI or log.resources file
In the Event Viewer/log approximately 6 of these entries appear: 



AssemblyVersion:7.3.0

PortalID:0

PortalName:CE700

UserID:-1

UserName:

ActiveTabID:79

ActiveTabName:Log Viewer

RawURL:/Admin/LogViewer.aspx

AbsoluteURL:/Default.aspx

AbsoluteURLReferrer:http://ce700.dnntest.local/Admin/SiteSettings.aspx

UserAgent:Mozilla/5.0 (Windows NT 6.2; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0

DefaultDataProvider:DotNetNuke.Data.SqlDataProvider, DotNetNuke

ExceptionGUID:185ebe38-3a42-46f2-8cbf-c61cfb1ef3aa

InnerException:ScheduleStartDate

FileName:

FileLineNumber:0

FileColumnNumber:0

Method:System.Data.SqlClient.SqlDataReader.GetOrdinal

StackTrace:

Message:

System.IndexOutOfRangeException: ScheduleStartDate
   at System.Data.SqlClient.SqlDataReader.GetOrdinal(String name)
   at System.Data.SqlClient.SqlDataReader.get_Item(String name)
   at DotNetNuke.Services.Scheduling.ScheduleItem.FillInternal(IDataReader dr)
   at DotNetNuke.Common.Utilities.CBO.FillObjectFromReader(Object objObject, IDataReader dr)

Source:

Server Name: TST-KG-W2012S1


Upgrade completed and no errors reported in the UI, Event Viewer/Log or log.resources file",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DNN-5156,3.0,"SI: child site user authentication does not work Steps to reproduce: 
1) create a new 722 site 
2) create a new child portal
3) add a user to that child portal
4) try to login to the child portal with the newly created user

Actual Result: does not work. (the user must also be apart of portal 0, if you want to login to the child site) 

** does not occur for parent portals **

Expected Result: it should work.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5152,1.0,"SMTP Server Settings - Portal - Uses the SMTP Server Settings for PARENT In 7.3.0 we extended the SMTP Server functionality to cover CHILD portals 
We added a setting under Admin &gt; Site Settings 
This allows a Host or Administrator to select ""Portal"" setting and create a portal specific SMTP entry
In testing this change I found what appears to be a bug or missing feature 

You have Papercut setup and running on the IIS VM or machine where the 7.3.0 build is installed

With 7.3.0 installed
Logged in as HOST
Go Host &gt; Host Settings &gt; Other Settings 
Configure the SMTP Server settings
Go Host &gt; Host Settings &gt; Basic Settings
Edit the HOST email address to make it unique to this PARENT portal

As HOST add a couple of new users to this PARENT portal

Go to the CHILD Portal you previously created
Log in as HOST
Go Host &gt; Host Settings &gt; Other Settings 
Configure the SMTP Server settings
Go Host &gt; Host Settings &gt; Basic Settings
Edit the HOST email address to make it unique to this CHILD portal

As HOST add a couple of new users to this CHILD portal

Compare the HOST addresses for the ""New User Registration"" emails from the PARENT portal to those sent from the CHILD portal

Actual Result:
Regardless of which portal the user was added the PARENT portal HOST email address is in the ""From"" entry 

Parent Portal Host email host@change.me
CHILD Portal Host email dnntest1@hot.bot

Expected Result:
Any email sent from a portal would have the HOST email address of that portal in ""From"" entry",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5191,2.0,"Improve Edit Page Performance - Reduce ViewState The Edit Page popup has about 24 Kb of ViewState, most of which should probably be removed.",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5192,2.0,"Improve Edit Page Performance - Unneccessary DB Calls The Edit Page popup calls three stored procedures just to get the user name for the Module Audit Control.

This should be improved or maybe the control should be considered for removal.",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5193,1.0,"Ensure scheduled tasks have valid frequency/retry combinations for new installs A number of scheduled tasks have retry frequency higher than time lapse (or frequency as it is now labelled) e.g. set with a frequency of once a minute, but with retry of 5 minutes -this is not logical as the retry of a failed task will wait up to 4 minutes longer than the frequency of the next edition of the task.

We need to amend the installation code to ensure we do not have invalid combinations such as this 

Note: this applies only to new installs, we should not arbitrarily change existing schedules in case the user has amended them.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5196,2.0,Improve Edit Page Performance - Update URL Control The URL control has been updated so it uses the new folder and file pickers.  It needs to be updated to use the new page picker.,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5197,2.0,Improve Edit Module Settings - Reduce ViewState There is about 20K ViewState which could probably be reduced.,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5198,2.0,Improve Edit Module Settings - Reduce DB Calls There are 12 DB calls.  These need to be investigated to see if they can be reduced.,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5207,3.0,"Integrate Webserver Urls with AUM The Web Server changes have introduced a portal alias URL to match the Web Server URL.  As pointed out in the notes, this doesn't match well because a webserver url doesn't directly match to any specific portal (the hack was to create it in the host portal - which in some cases may be null if the host portal is deleted)

This change is to partially reverse the prior change and to introduce a new change.

+Requirements+
* Change the URL Rewriting so that any URL with the domain name matching a Web Server URL is ignored for URL rewriting.  This can be included in the same function that checks the 'ignore' regex pattern.  This is to stop any rewrites, redirects or any other affects for URLs requested for the synchronizeCache url requests given by the WebRequestCaching provider. 
* The test for ignoring Web Server URLs  will need to take into account new WebServers added to the list of available servers, so any caching needs to take this into account ( a web server may be added or removed at any time)
* The list of available servers to be ignored is the list of the active servers in the currently active server group",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DNN-5211,2.0,"Home page content is not localized Issue description:
Home page content is not localized

Steps:
1, Install DNN
2, Change ShowMissingKeys setting in web.config to True
3, Go back to Home page

Actual results:
The contents in Home page are not localized

Expected results:
Based on DNN-5127, the contents should be localized",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DNN-5212,2.0,"Column title in permission grid is not correct Issue description:
Column title in permission grid is not correct

Steps:
1, Log on as Host
2, Create one registered user and one new role
3, Create a new page and put it in page menu
4, Go to Page Permission
5, Add the new user and new role 
6, Watch the column title for user permission grid

Actual results:
The title says Role

Expected results:
It should be ""User""",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5213,5.0,"Auto search in user permission grid does not work Issue description:
Auto search in user permission grid does not work

Steps:
 1, Log on as Host
 2, Create two registered users and one new role
 3, Create a new page and put it in page menu
 4, Go to Page Permission
 5, Add the new role to permission grid
 6, Type in first three letters of a user name in the textbox below user permission grid

Actual results:
There is no user name displayed in dropdown

Expected results:
There should be auto search, which will display user names with the letters typed in
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5228,2.0,"Getting Started popup doesn't show with new template Getting started page been removed in new template, need show the dialog without check whether physical whether exist anymore.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5249,2.0,"SI: Page Header Tags are truncated in site template - import / export Steps to reproduce: 

1) Add over 500 characters into the page header tag field. 
2) Export site template
3) import site template 
4) check page header tags after site import / export

Expected Result: there should be no truncating

Actual Result: the page header tags were truncated to use a maximum value of 500 characters. ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DNN-5234,1.0,"User permission grid goes to left to the role permission grid Issue description:
User permission grid goes to left to the role permission grid

Steps:
1, As Host, add a new user
2, In Home page, go to Page Permission
3, Add the new user to the permission grid

Actual results:
The user permission grid goes to left to the role permission grid

Expected results:
The user permission grid should stay below the role permission grid",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DNN-5235,1.0,"Admin - Language Management is broken Issue description:
Admin - Language Management is broken

Steps:
1, Log on as Host
2, Navigate to Admin - Language Management

Actual results:
Language Management is currently unavailable error

Expected results:
Language Management works as expected",,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5237,1.0,"Default HTML module is missing from a new page created Issue description:
Default HTML module is missing from a new page created

Steps:
1, Install DNN
2, As Host, create a new page without changing any settings except typing in page name and title
3, Try to find the default HTML module in the page

Actual results:
The default HTML module is missing from the page

Expected results:
The HTML module should exist",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5250,5.0,"identify if there is any way to resolve potentially incorrectly deleted data when upgrading to 7.2.2 if there is some unexpected data, an attempt to add a new index may fail. Unfortunately alongside the new index definition is the following :
--Correct error data
UPDATE {databaseOwner}[{objectQualifier}FolderPermission] SET RoleID = NULL WHERE UserID IS NOT NULL
GO

This has been shown to be insufficient, and has now been resolved in https://dnntracker.atlassian.net/browse/DNN-5069 , but we should investigate to see if we can identify and fix any data issues introduced via this (there are anecdotal reports of site admins unable to load site settings as portal logos are in folders they don't have permissions for etc.). ",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DNN-5258,5.0,"70% error when installing Javascript library - jQueryMigrate.zip a number of reports of upgrades from 7.2.1-&gt;7.2.2 showing ""70% error when installing Javascript library - jQueryMigrate.zip"" . ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5259,2.0,"Getting started popup: error 404 in child portal if content is not available In order to reproduce the bug:

1) Have a child portal
2) Show the ""Getting started"" popup (usually shown after an upgrade)
3) Interrupt connection between server and internet, in order impose the visualization of GettingStartedFallback.htm file.

In this case, DNN tries to get the page in a wrong folder: http://localhost/dnninstance/CHILDPORTALNAME/portals/_default/gettingstartedfallback.htm instead of http://localhost/dnninstance/portals/_default/gettingstartedfallback.htm.

I'm sending two screenshots",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5260,1.0,"Italian Translation not updated makes impossibile for user to change their password Who manages italian language pack forgot to update EMAIL_PASSWORD_REMINDER_BODY. When user request for password reset, the email has no ""password reset token url"", it shows an empty username and password fields!!

Effettua il login utilizzando le seguenti informazioni: indirizzo del sito Web Portal:  Username: Password :  sinceramente,  * Nota: se non si ha richiesto un promemoria della Password, si prega di ignorare questo messaggio.",,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5263,1.0,"Social Groups - Any user cannot access, get a error in UI See related issue in Social (SOCIAL-3020)",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DNN-5271,2.0,"Cannot run SQL through SQL module with @ When a script includes an {{@}} sign (e.g. searching for a user with a particular email address), there is an error, because PetaPoco is trying to interpret it as a parameter name.

{quote}{noformat}System.ArgumentException: Parameter '@dnnsoftware' specified but none of the passed arguments have a property with this name (in 'SELECT * FROM Users WHERE Email LIKE '%@dnnsoftware.com'')
   at PetaPoco.Internal.ParametersHelper.&lt;&gt;c__DisplayClass1.<processparams>b__0(Match m)
   at System.Text.RegularExpressions.RegexReplacement.Replace(MatchEvaluator evaluator, Regex regex, String input, Int32 count, Int32 startat)
   at System.Text.RegularExpressions.Regex.Replace(String input, MatchEvaluator evaluator)
   at PetaPoco.Internal.ParametersHelper.ProcessParams(String sql, Object[] args_src, List`1 args_dest)
   at PetaPoco.Database.CreateCommand(IDbConnection connection, String sql, Object[] args)
   at DotNetNuke.Data.PetaPoco.PetaPocoExt.ExecuteReader(Database database, String sql, Object[] args) in c:\CODE\Dnn.Platform\DNN Platform\Library\Data\PetaPoco\PetaPocoExt.cs:line 52
   at DotNetNuke.Data.PetaPoco.PetaPocoHelper.ExecuteReader(String connectionString, CommandType type, Int32 timeout, String sql, Object[] args) in c:\CODE\Dnn.Platform\DNN Platform\Library\Data\PetaPoco\PetaPocoHelper.cs:line 76
   at DotNetNuke.Data.PetaPoco.PetaPocoHelper.ExecuteReader(String connectionString, CommandType type, String sql, Object[] args) in c:\CODE\Dnn.Platform\DNN Platform\Library\Data\PetaPoco\PetaPocoHelper.cs:line 60
   at DotNetNuke.Data.SqlDataProvider.ExecuteSQLInternal(String connectionString, String sql, String&amp; errorMessage) in c:\CODE\Dnn.Platform\DNN Platform\Library\Data\SqlDataProvider.cs:line 164{noformat}{quote}</processparams>",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5279,2.0,"Add overloads to XmlUtils methods that take XPathNavigator objects In the {{XmlUtils}} class, there is a {{GetNodeValue}} method which returns the value of a child element as a {{string}}.  It has two overloads which take an {{XmlNode}} (one with and one without a default value) and one which takes an {{XPathNavigator}} (which does not take in a default value).  In addition, there are a handful of methods which do the same thing, but return the value as a particular type (e.g. {{GetNodeValueBoolean}}, {{GetNodeValueDate}}, etc.)  Furthermore, there are methods which get the value of an _attribute_, and those _only_ take an {{XPathNavigator}}.

Since it is trivial to get an {{XPathNavigator}} from an {{XmlNode}} (but not vice versa), I believe that all of the methods which only accept {{XmlNode}} instances must have overloads added which also accept {{XPathNavigator}} instances.  Furthermore, there should be an overload for {{GetNodeValue}} which accepts a default value.

Pull request coming in a minute.",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNN-5280,2.0,"Extension URL Provider settings should be included in portal templates Extension URL Provider settings aren't included when a site is exported, so using the template to create a new site may have part of the site broken due to missing configuration.",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
